Day,Restaurant,Product_Category,Expected_Usage,Quantity_Sold,Percentage_Required,Received_Order_Volume,Inventory_Gap
230,10,Meat,46.96,462,0.09428571428571429,57.0,10.04
230,10,Vegetables,128.29,462,0.32,146.0,17.710000000000008
230,11,Bakery,37.18000000000001,414,0.09714285714285713,42.0,4.819999999999993
230,11,Beverages,136.57999999999998,414,0.32285714285714284,163.0,26.420000000000016
230,11,Dairy,72.96,414,0.1657142857142857,87.0,14.040000000000006
230,11,Meat,35.8,414,0.09428571428571429,40.0,4.200000000000003
230,11,Vegetables,131.48,414,0.32,149.0,17.52000000000001
230,12,Bakery,25.3,307,0.09714285714285713,30.0,4.699999999999999
230,12,Beverages,115.02,307,0.32285714285714284,137.0,21.980000000000004
230,12,Dairy,51.26,307,0.1657142857142857,64.0,12.740000000000002
230,12,Meat,28.28,307,0.09428571428571429,36.0,7.719999999999999
230,12,Vegetables,87.14,307,0.32,101.0,13.86
230,13,Bakery,40.72,422,0.09714285714285713,53.0,12.280000000000001
230,13,Beverages,138.74,422,0.32285714285714284,167.0,28.25999999999999
230,13,Dairy,74.54,422,0.1657142857142857,94.0,19.459999999999994
230,13,Meat,42.96,422,0.09428571428571429,54.0,11.04
230,13,Vegetables,125.03999999999999,422,0.32,155.0,29.960000000000008
230,14,Bakery,40.980000000000004,470,0.09714285714285713,47.0,6.019999999999996
230,14,Beverages,146.24,470,0.32285714285714284,171.0,24.75999999999999
230,14,Dairy,80.98,470,0.1657142857142857,91.0,10.019999999999996
230,14,Meat,41.78,470,0.09428571428571429,48.0,6.219999999999999
230,14,Vegetables,160.01999999999998,470,0.32,199.0,38.98000000000002
230,15,Bakery,45.2,434,0.09714285714285713,53.0,7.799999999999997
230,15,Beverages,124.82,434,0.32285714285714284,141.0,16.180000000000007
230,15,Dairy,69.47,434,0.1657142857142857,80.0,10.530000000000001
230,15,Meat,39.86,434,0.09428571428571429,47.0,7.140000000000001
230,15,Vegetables,154.65,434,0.32,173.0,18.349999999999994
230,16,Bakery,40.66,374,0.09714285714285713,50.0,9.340000000000003
230,16,Beverages,110.94,374,0.32285714285714284,137.0,26.060000000000002
230,16,Dairy,60.97,374,0.1657142857142857,68.0,7.030000000000001
230,16,Meat,35.74,374,0.09428571428571429,45.0,9.259999999999998
230,16,Vegetables,125.69,374,0.32,136.0,10.310000000000002
230,17,Bakery,29.700000000000003,329,0.09714285714285713,37.0,7.299999999999997
230,17,Beverages,114.42,329,0.32285714285714284,136.0,21.58
230,17,Dairy,53.62,329,0.1657142857142857,67.0,13.380000000000003
230,17,Meat,28.54,329,0.09428571428571429,36.0,7.460000000000001
230,17,Vegetables,102.72,329,0.32,122.0,19.28
230,18,Bakery,27.980000000000004,312,0.09714285714285713,34.0,6.019999999999996
230,18,Beverages,107.32,312,0.32285714285714284,137.0,29.680000000000007
230,18,Dairy,54.57,312,0.1657142857142857,62.0,7.43
230,18,Meat,32.6,312,0.09428571428571429,42.0,9.399999999999999
230,18,Vegetables,89.53,312,0.32,106.0,16.47
230,19,Bakery,36.88,377,0.09714285714285713,41.0,4.119999999999997
230,19,Beverages,122.7,377,0.32285714285714284,142.0,19.299999999999997
230,19,Dairy,61.26,377,0.1657142857142857,66.0,4.740000000000002
230,19,Meat,38.66,377,0.09428571428571429,45.0,6.340000000000003
230,19,Vegetables,117.5,377,0.32,144.0,26.5
230,20,Bakery,32.86,382,0.09714285714285713,39.0,6.140000000000001
230,20,Beverages,131.42000000000002,382,0.32285714285714284,156.0,24.579999999999984
230,20,Dairy,68.62,382,0.1657142857142857,81.0,12.379999999999995
230,20,Meat,32.18,382,0.09428571428571429,38.0,5.82
230,20,Vegetables,116.92,382,0.32,137.0,20.08
231,1,Bakery,43.36,429,0.09714285714285713,56.0,12.64
231,1,Beverages,125.5,429,0.32285714285714284,146.0,20.5
231,1,Dairy,74.98,429,0.1657142857142857,88.0,13.019999999999996
231,1,Meat,39.22,429,0.09428571428571429,45.0,5.780000000000001
231,1,Vegetables,145.94,429,0.32,166.0,20.060000000000002
231,2,Bakery,34.5,364,0.09714285714285713,39.0,4.5
231,2,Beverages,103.78,364,0.32285714285714284,124.0,20.22
231,2,Dairy,54.69,364,0.1657142857142857,69.0,14.310000000000002
231,2,Meat,31.48,364,0.09428571428571429,38.0,6.52
231,2,Vegetables,139.55,364,0.32,175.0,35.44999999999999
231,3,Bakery,29.92,323,0.09714285714285713,34.0,4.079999999999998
231,3,Beverages,107.42,323,0.32285714285714284,126.0,18.58
231,3,Dairy,56.059999999999995,323,0.1657142857142857,67.0,10.940000000000005
231,3,Meat,29.04,323,0.09428571428571429,35.0,5.960000000000001
231,3,Vegetables,100.56,323,0.32,121.0,20.439999999999998
231,4,Bakery,34.980000000000004,348,0.09714285714285713,40.0,5.019999999999996
231,4,Beverages,111.14,348,0.32285714285714284,128.0,16.86
231,4,Dairy,58.53999999999999,348,0.1657142857142857,65.0,6.460000000000008
231,4,Meat,30.8,348,0.09428571428571429,39.0,8.2
231,4,Vegetables,112.54,348,0.32,136.0,23.459999999999994
231,5,Bakery,40.480000000000004,428,0.09714285714285713,47.0,6.519999999999996
231,5,Beverages,143.68,428,0.32285714285714284,179.0,35.31999999999999
231,5,Dairy,69.63,428,0.1657142857142857,84.0,14.370000000000005
231,5,Meat,43.3,428,0.09428571428571429,54.0,10.700000000000003
231,5,Vegetables,130.91,428,0.32,160.0,29.090000000000003
231,6,Bakery,27.16,301,0.09714285714285713,33.0,5.84
231,6,Beverages,96.56,301,0.32285714285714284,110.0,13.439999999999998
231,6,Dairy,47.94,301,0.1657142857142857,58.0,10.060000000000002
231,6,Meat,28.08,301,0.09428571428571429,36.0,7.920000000000002
231,6,Vegetables,101.26,301,0.32,119.0,17.739999999999995
231,7,Bakery,45.22,460,0.09714285714285713,53.0,7.780000000000001
231,7,Beverages,144.57999999999998,460,0.32285714285714284,184.0,39.420000000000016
231,7,Dairy,82.8,460,0.1657142857142857,101.0,18.200000000000003
231,7,Meat,48.76,460,0.09428571428571429,57.0,8.240000000000002
231,7,Vegetables,138.64,460,0.32,170.0,31.360000000000014
231,8,Bakery,33.22,315,0.09714285714285713,39.0,5.780000000000001
231,8,Beverages,94.12,315,0.32285714285714284,107.0,12.879999999999995
231,8,Dairy,49.900000000000006,315,0.1657142857142857,58.0,8.099999999999994
231,8,Meat,36.54,315,0.09428571428571429,43.0,6.460000000000001
231,8,Vegetables,101.22,315,0.32,116.0,14.780000000000001
231,9,Bakery,29.74,306,0.09714285714285713,35.0,5.260000000000002
231,9,Beverages,110.9,306,0.32285714285714284,133.0,22.099999999999994
231,9,Dairy,46.870000000000005,306,0.1657142857142857,55.0,8.129999999999995
231,9,Meat,26.86,306,0.09428571428571429,30.0,3.1400000000000006
231,9,Vegetables,91.63,306,0.32,105.0,13.370000000000005
231,10,Bakery,37.84,435,0.09714285714285713,42.0,4.159999999999997
231,10,Beverages,140.5,435,0.32285714285714284,170.0,29.5
231,10,Dairy,74.48,435,0.1657142857142857,86.0,11.519999999999996
231,10,Meat,37.3,435,0.09428571428571429,43.0,5.700000000000003
231,10,Vegetables,144.88,435,0.32,164.0,19.120000000000005
231,11,Bakery,45.14,410,0.09714285714285713,54.0,8.86
231,11,Beverages,125.86,410,0.32285714285714284,160.0,34.14
231,11,Dairy,67.16,410,0.1657142857142857,83.0,15.840000000000003
231,11,Meat,42.38,410,0.09428571428571429,52.0,9.619999999999997
231,11,Vegetables,129.46,410,0.32,161.0,31.539999999999992
231,12,Bakery,42.88,413,0.09714285714285713,49.0,6.119999999999997
231,12,Beverages,124.18,413,0.32285714285714284,136.0,11.819999999999993
231,12,Dairy,70.79,413,0.1657142857142857,82.0,11.209999999999994
231,12,Meat,39.9,413,0.09428571428571429,50.0,10.100000000000001
231,12,Vegetables,135.25,413,0.32,161.0,25.75
231,13,Bakery,37.42,378,0.09714285714285713,45.0,7.579999999999998
231,13,Beverages,114.25999999999999,378,0.32285714285714284,131.0,16.74000000000001
231,13,Dairy,62.370000000000005,378,0.1657142857142857,78.0,15.629999999999995
231,13,Meat,35.46,378,0.09428571428571429,43.0,7.539999999999999
231,13,Vegetables,128.49,378,0.32,148.0,19.50999999999999
231,14,Bakery,39.68,409,0.09714285714285713,51.0,11.32
231,14,Beverages,137.46,409,0.32285714285714284,158.0,20.539999999999992
231,14,Dairy,70.42999999999999,409,0.1657142857142857,82.0,11.570000000000007
231,14,Meat,37.94,409,0.09428571428571429,42.0,4.060000000000002
231,14,Vegetables,123.49,409,0.32,142.0,18.510000000000005
231,15,Bakery,46.8,486,0.09714285714285713,58.0,11.200000000000003
231,15,Beverages,157.38,486,0.32285714285714284,185.0,27.620000000000005
231,15,Dairy,83.72,486,0.1657142857142857,95.0,11.280000000000001
231,15,Meat,40.84,486,0.09428571428571429,45.0,4.159999999999997
231,15,Vegetables,157.26,486,0.32,183.0,25.74000000000001
231,16,Bakery,43.58,439,0.09714285714285713,54.0,10.420000000000002
231,16,Beverages,135.48000000000002,439,0.32285714285714284,173.0,37.51999999999998
231,16,Dairy,70.56,439,0.1657142857142857,84.0,13.439999999999998
231,16,Meat,39.72,439,0.09428571428571429,47.0,7.280000000000001
231,16,Vegetables,149.66,439,0.32,168.0,18.340000000000003
231,17,Bakery,34.66,392,0.09714285714285713,44.0,9.340000000000003
231,17,Beverages,131.84,392,0.32285714285714284,160.0,28.159999999999997
231,17,Dairy,74.27,392,0.1657142857142857,83.0,8.730000000000004
231,17,Meat,34.5,392,0.09428571428571429,38.0,3.5
231,17,Vegetables,116.72999999999999,392,0.32,137.0,20.27000000000001
231,18,Bakery,26.98,314,0.09714285714285713,33.0,6.02
231,18,Beverages,105.4,314,0.32285714285714284,131.0,25.599999999999994
231,18,Dairy,52.279999999999994,314,0.1657142857142857,62.0,9.720000000000006
231,18,Meat,25.9,314,0.09428571428571429,32.0,6.100000000000001
231,18,Vegetables,103.44,314,0.32,118.0,14.560000000000002
231,19,Bakery,48.14,492,0.09714285714285713,61.0,12.86
231,19,Beverages,156.44,492,0.32285714285714284,173.0,16.560000000000002
231,19,Dairy,84.08,492,0.1657142857142857,99.0,14.920000000000002
231,19,Meat,43.0,492,0.09428571428571429,54.0,11.0
231,19,Vegetables,160.34,492,0.32,178.0,17.659999999999997
231,20,Bakery,39.54,394,0.09714285714285713,47.0,7.460000000000001
231,20,Beverages,130.48000000000002,394,0.32285714285714284,153.0,22.519999999999982
231,20,Dairy,64.78999999999999,394,0.1657142857142857,82.0,17.210000000000008
231,20,Meat,43.82,394,0.09428571428571429,51.0,7.18
231,20,Vegetables,115.37,394,0.32,133.0,17.629999999999995
232,1,Bakery,35.24,314,0.09714285714285713,44.0,8.759999999999998
232,1,Beverages,107.08,314,0.32285714285714284,131.0,23.92
232,1,Dairy,47.669999999999995,314,0.1657142857142857,56.0,8.330000000000005
232,1,Meat,29.62,314,0.09428571428571429,38.0,8.379999999999999
232,1,Vegetables,94.39,314,0.32,114.0,19.61
232,2,Bakery,33.660000000000004,409,0.09714285714285713,38.0,4.339999999999996
232,2,Beverages,144.16,409,0.32285714285714284,171.0,26.840000000000003
232,2,Dairy,69.85000000000001,409,0.1657142857142857,87.0,17.14999999999999
232,2,Meat,37.54,409,0.09428571428571429,45.0,7.460000000000001
232,2,Vegetables,123.79,409,0.32,153.0,29.209999999999994
232,3,Bakery,26.98,310,0.09714285714285713,33.0,6.02
232,3,Beverages,111.74000000000001,310,0.32285714285714284,139.0,27.25999999999999
232,3,Dairy,49.839999999999996,310,0.1657142857142857,59.0,9.160000000000004
232,3,Meat,25.9,310,0.09428571428571429,31.0,5.100000000000001
232,3,Vegetables,95.54,310,0.32,115.0,19.459999999999994
232,4,Bakery,29.240000000000002,306,0.09714285714285713,34.0,4.759999999999998
232,4,Beverages,82.08,306,0.32285714285714284,94.0,11.920000000000002
232,4,Dairy,52.97,306,0.1657142857142857,67.0,14.030000000000001
232,4,Meat,28.38,306,0.09428571428571429,36.0,7.620000000000001
232,4,Vegetables,113.33000000000001,306,0.32,127.0,13.669999999999987
232,5,Bakery,38.06,425,0.09714285714285713,44.0,5.939999999999998
232,5,Beverages,141.64,425,0.32285714285714284,162.0,20.360000000000014
232,5,Dairy,78.0,425,0.1657142857142857,92.0,14.0
232,5,Meat,37.8,425,0.09428571428571429,46.0,8.200000000000003
232,5,Vegetables,129.5,425,0.32,156.0,26.5
232,6,Bakery,35.46,451,0.09714285714285713,44.0,8.54
232,6,Beverages,163.32,451,0.32285714285714284,203.0,39.68000000000001
232,6,Dairy,70.18,451,0.1657142857142857,80.0,9.819999999999993
232,6,Meat,39.86,451,0.09428571428571429,47.0,7.140000000000001
232,6,Vegetables,142.18,451,0.32,168.0,25.819999999999993
232,7,Bakery,48.720000000000006,481,0.09714285714285713,59.0,10.279999999999994
232,7,Beverages,148.32,481,0.32285714285714284,180.0,31.680000000000007
232,7,Dairy,84.72,481,0.1657142857142857,93.0,8.280000000000001
232,7,Meat,47.86,481,0.09428571428571429,59.0,11.14
232,7,Vegetables,151.38,481,0.32,185.0,33.620000000000005
232,8,Bakery,51.84,485,0.09714285714285713,57.0,5.159999999999997
232,8,Beverages,129.76,485,0.32285714285714284,155.0,25.24000000000001
232,8,Dairy,80.78,485,0.1657142857142857,102.0,21.22
232,8,Meat,53.18,485,0.09428571428571429,66.0,12.82
232,8,Vegetables,169.44,485,0.32,194.0,24.560000000000002
232,9,Bakery,42.02,484,0.09714285714285713,47.0,4.979999999999997
232,9,Beverages,160.57999999999998,484,0.32285714285714284,186.0,25.420000000000016
232,9,Dairy,75.13999999999999,484,0.1657142857142857,86.0,10.860000000000014
232,9,Meat,37.06,484,0.09428571428571429,47.0,9.939999999999998
232,9,Vegetables,169.2,484,0.32,194.0,24.80000000000001
232,10,Bakery,34.260000000000005,340,0.09714285714285713,39.0,4.739999999999995
232,10,Beverages,95.78,340,0.32285714285714284,108.0,12.219999999999999
232,10,Dairy,55.18,340,0.1657142857142857,64.0,8.82
232,10,Meat,31.82,340,0.09428571428571429,36.0,4.18
232,10,Vegetables,122.96000000000001,340,0.32,153.0,30.039999999999992
232,11,Bakery,33.14,351,0.09714285714285713,39.0,5.859999999999999
232,11,Beverages,106.62,351,0.32285714285714284,125.0,18.379999999999995
232,11,Dairy,57.24,351,0.1657142857142857,66.0,8.759999999999998
232,11,Meat,30.16,351,0.09428571428571429,38.0,7.84
232,11,Vegetables,123.84,351,0.32,138.0,14.159999999999997
232,12,Bakery,29.92,305,0.09714285714285713,35.0,5.079999999999998
232,12,Beverages,104.8,305,0.32285714285714284,124.0,19.200000000000003
232,12,Dairy,51.35,305,0.1657142857142857,64.0,12.649999999999999
232,12,Meat,29.04,305,0.09428571428571429,35.0,5.960000000000001
232,12,Vegetables,89.89000000000001,305,0.32,106.0,16.109999999999985
232,13,Bakery,44.599999999999994,428,0.09714285714285713,54.0,9.400000000000006
232,13,Beverages,134.26,428,0.32285714285714284,162.0,27.74000000000001
232,13,Dairy,66.97,428,0.1657142857142857,83.0,16.03
232,13,Meat,45.58,428,0.09428571428571429,56.0,10.420000000000002
232,13,Vegetables,136.59,428,0.32,162.0,25.409999999999997
232,14,Bakery,52.42,473,0.09714285714285713,65.0,12.579999999999998
232,14,Beverages,146.8,473,0.32285714285714284,178.0,31.19999999999999
232,14,Dairy,79.16,473,0.1657142857142857,97.0,17.840000000000003
232,14,Meat,48.3,473,0.09428571428571429,61.0,12.700000000000003
232,14,Vegetables,146.32,473,0.32,175.0,28.680000000000007
232,15,Bakery,35.800000000000004,398,0.09714285714285713,41.0,5.199999999999996
232,15,Beverages,133.42000000000002,398,0.32285714285714284,162.0,28.579999999999984
232,15,Dairy,60.85,398,0.1657142857142857,73.0,12.149999999999999
232,15,Meat,35.32,398,0.09428571428571429,41.0,5.68
232,15,Vegetables,132.61,398,0.32,158.0,25.389999999999986
232,16,Bakery,38.84,431,0.09714285714285713,45.0,6.159999999999997
232,16,Beverages,141.12,431,0.32285714285714284,180.0,38.879999999999995
232,16,Dairy,71.5,431,0.1657142857142857,85.0,13.5
232,16,Meat,34.26,431,0.09428571428571429,43.0,8.740000000000002
232,16,Vegetables,145.28,431,0.32,170.0,24.72
232,17,Bakery,51.080000000000005,488,0.09714285714285713,59.0,7.919999999999995
232,17,Beverages,155.76,488,0.32285714285714284,177.0,21.24000000000001
232,17,Dairy,79.55,488,0.1657142857142857,94.0,14.450000000000003
232,17,Meat,46.14,488,0.09428571428571429,57.0,10.86
232,17,Vegetables,155.47,488,0.32,183.0,27.53
232,18,Bakery,35.1,400,0.09714285714285713,44.0,8.899999999999999
232,18,Beverages,126.75999999999999,400,0.32285714285714284,149.0,22.24000000000001
232,18,Dairy,66.55,400,0.1657142857142857,84.0,17.450000000000003
232,18,Meat,35.5,400,0.09428571428571429,42.0,6.5
232,18,Vegetables,136.09,400,0.32,156.0,19.909999999999997
232,19,Bakery,45.28,425,0.09714285714285713,51.0,5.719999999999999
232,19,Beverages,144.72,425,0.32285714285714284,166.0,21.28
232,19,Dairy,66.71,425,0.1657142857142857,77.0,10.290000000000006
232,19,Meat,36.5,425,0.09428571428571429,42.0,5.5
232,19,Vegetables,131.79,425,0.32,151.0,19.210000000000008
232,20,Bakery,27.120000000000005,335,0.09714285714285713,32.0,4.8799999999999955
232,20,Beverages,109.42,335,0.32285714285714284,128.0,18.58
232,20,Dairy,61.66,335,0.1657142857142857,73.0,11.340000000000003
232,20,Meat,29.759999999999998,335,0.09428571428571429,37.0,7.240000000000002
232,20,Vegetables,107.03999999999999,335,0.32,123.0,15.960000000000008
233,1,Bakery,42.64,428,0.09714285714285713,49.0,6.359999999999999
233,1,Beverages,134.2,428,0.32285714285714284,160.0,25.80000000000001
233,1,Dairy,72.91,428,0.1657142857142857,82.0,9.090000000000003
233,1,Meat,40.24,428,0.09428571428571429,46.0,5.759999999999998
233,1,Vegetables,138.01,428,0.32,162.0,23.99000000000001
233,2,Bakery,35.32,311,0.09714285714285713,43.0,7.68
233,2,Beverages,93.16,311,0.32285714285714284,102.0,8.840000000000003
233,2,Dairy,50.29,311,0.1657142857142857,58.0,7.710000000000001
233,2,Meat,36.0,311,0.09428571428571429,42.0,6.0
233,2,Vegetables,96.23,311,0.32,113.0,16.769999999999996
233,3,Bakery,41.36,407,0.09714285714285713,48.0,6.640000000000001
233,3,Beverages,122.32,407,0.32285714285714284,147.0,24.680000000000007
233,3,Dairy,70.65,407,0.1657142857142857,77.0,6.349999999999994
233,3,Meat,45.3,407,0.09428571428571429,52.0,6.700000000000003
233,3,Vegetables,127.37,407,0.32,157.0,29.629999999999995
233,4,Bakery,32.86,339,0.09714285714285713,40.0,7.140000000000001
233,4,Beverages,110.12,339,0.32285714285714284,124.0,13.879999999999995
233,4,Dairy,50.370000000000005,339,0.1657142857142857,55.0,4.6299999999999955
233,4,Meat,32.18,339,0.09428571428571429,41.0,8.82
233,4,Vegetables,113.47,339,0.32,136.0,22.53
233,5,Bakery,35.14,344,0.09714285714285713,39.0,3.8599999999999994
233,5,Beverages,107.06,344,0.32285714285714284,125.0,17.939999999999998
233,5,Dairy,55.67,344,0.1657142857142857,67.0,11.329999999999998
233,5,Meat,33.82,344,0.09428571428571429,38.0,4.18
233,5,Vegetables,112.31,344,0.32,130.0,17.689999999999998
233,6,Bakery,38.2,345,0.09714285714285713,44.0,5.799999999999997
233,6,Beverages,104.28,345,0.32285714285714284,122.0,17.72
233,6,Dairy,61.0,345,0.1657142857142857,76.0,15.0
233,6,Meat,31.92,345,0.09428571428571429,39.0,7.079999999999998
233,6,Vegetables,109.60000000000001,345,0.32,138.0,28.39999999999999
233,7,Bakery,33.160000000000004,405,0.09714285714285713,41.0,7.839999999999996
233,7,Beverages,135.16,405,0.32285714285714284,155.0,19.840000000000003
233,7,Dairy,66.01,405,0.1657142857142857,81.0,14.989999999999995
233,7,Meat,29.32,405,0.09428571428571429,33.0,3.6799999999999997
233,7,Vegetables,141.35,405,0.32,173.0,31.650000000000006
233,8,Bakery,49.44,487,0.09714285714285713,64.0,14.560000000000002
233,8,Beverages,146.1,487,0.32285714285714284,172.0,25.900000000000006
233,8,Dairy,78.76,487,0.1657142857142857,92.0,13.239999999999995
233,8,Meat,46.84,487,0.09428571428571429,52.0,5.159999999999997
233,8,Vegetables,165.86,487,0.32,197.0,31.139999999999986
233,9,Bakery,30.78,303,0.09714285714285713,37.0,6.219999999999999
233,9,Beverages,88.2,303,0.32285714285714284,106.0,17.799999999999997
233,9,Dairy,49.74,303,0.1657142857142857,58.0,8.259999999999998
233,9,Meat,31.88,303,0.09428571428571429,38.0,6.120000000000001
233,9,Vegetables,102.4,303,0.32,128.0,25.599999999999994
233,10,Bakery,44.080000000000005,401,0.09714285714285713,53.0,8.919999999999995
233,10,Beverages,130.44,401,0.32285714285714284,157.0,26.560000000000002
233,10,Dairy,75.22,401,0.1657142857142857,92.0,16.78
233,10,Meat,38.2,401,0.09428571428571429,44.0,5.799999999999997
233,10,Vegetables,113.06,401,0.32,134.0,20.939999999999998
233,11,Bakery,33.78,336,0.09714285714285713,40.0,6.219999999999999
233,11,Beverages,101.58,336,0.32285714285714284,130.0,28.42
233,11,Dairy,51.08,336,0.1657142857142857,57.0,5.920000000000002
233,11,Meat,32.5,336,0.09428571428571429,38.0,5.5
233,11,Vegetables,117.06,336,0.32,136.0,18.939999999999998
233,12,Bakery,41.900000000000006,420,0.09714285714285713,52.0,10.099999999999994
233,12,Beverages,140.44,420,0.32285714285714284,169.0,28.560000000000002
233,12,Dairy,69.88,420,0.1657142857142857,79.0,9.120000000000005
233,12,Meat,42.1,420,0.09428571428571429,49.0,6.899999999999999
233,12,Vegetables,125.67999999999999,420,0.32,155.0,29.320000000000007
233,13,Bakery,38.46,445,0.09714285714285713,48.0,9.54
233,13,Beverages,140.0,445,0.32285714285714284,169.0,29.0
233,13,Dairy,73.67,445,0.1657142857142857,92.0,18.33
233,13,Meat,40.480000000000004,445,0.09428571428571429,50.0,9.519999999999996
233,13,Vegetables,152.39,445,0.32,176.0,23.610000000000014
233,14,Bakery,47.24,494,0.09714285714285713,51.0,3.759999999999998
233,14,Beverages,151.72,494,0.32285714285714284,169.0,17.28
233,14,Dairy,83.03999999999999,494,0.1657142857142857,98.0,14.960000000000008
233,14,Meat,51.58,494,0.09428571428571429,62.0,10.420000000000002
233,14,Vegetables,160.42000000000002,494,0.32,202.0,41.579999999999984
233,15,Bakery,42.620000000000005,440,0.09714285714285713,51.0,8.379999999999995
233,15,Beverages,136.22,440,0.32285714285714284,159.0,22.78
233,15,Dairy,77.24000000000001,440,0.1657142857142857,91.0,13.759999999999991
233,15,Meat,41.08,440,0.09428571428571429,50.0,8.920000000000002
233,15,Vegetables,142.84,440,0.32,173.0,30.159999999999997
233,16,Bakery,47.68,464,0.09714285714285713,57.0,9.32
233,16,Beverages,152.96,464,0.32285714285714284,186.0,33.03999999999999
233,16,Dairy,74.15,464,0.1657142857142857,91.0,16.849999999999994
233,16,Meat,42.84,464,0.09428571428571429,47.0,4.159999999999997
233,16,Vegetables,146.37,464,0.32,166.0,19.629999999999995
233,17,Bakery,36.56,404,0.09714285714285713,41.0,4.439999999999998
233,17,Beverages,134.46,404,0.32285714285714284,159.0,24.539999999999992
233,17,Dairy,65.26,404,0.1657142857142857,77.0,11.739999999999995
233,17,Meat,42.36,404,0.09428571428571429,46.0,3.6400000000000006
233,17,Vegetables,125.36,404,0.32,143.0,17.64
233,18,Bakery,44.14,446,0.09714285714285713,52.0,7.859999999999999
233,18,Beverages,145.28,446,0.32285714285714284,171.0,25.72
233,18,Dairy,77.97,446,0.1657142857142857,91.0,13.030000000000001
233,18,Meat,45.42,446,0.09428571428571429,53.0,7.579999999999998
233,18,Vegetables,133.19,446,0.32,153.0,19.810000000000002
233,19,Bakery,51.22,472,0.09714285714285713,60.0,8.780000000000001
233,19,Beverages,146.07999999999998,472,0.32285714285714284,169.0,22.920000000000016
233,19,Dairy,80.22,472,0.1657142857142857,89.0,8.780000000000001
233,19,Meat,59.74,472,0.09428571428571429,72.0,12.259999999999998
233,19,Vegetables,134.74,472,0.32,159.0,24.25999999999999
233,20,Bakery,40.68000000000001,381,0.09714285714285713,48.0,7.319999999999993
233,20,Beverages,128.84,381,0.32285714285714284,153.0,24.159999999999997
233,20,Dairy,64.72,381,0.1657142857142857,79.0,14.280000000000001
233,20,Meat,34.9,381,0.09428571428571429,42.0,7.100000000000001
233,20,Vegetables,111.86,381,0.32,138.0,26.14
234,1,Bakery,36.620000000000005,381,0.09714285714285713,43.0,6.3799999999999955
234,1,Beverages,127.5,381,0.32285714285714284,154.0,26.5
234,1,Dairy,66.95,381,0.1657142857142857,81.0,14.049999999999997
234,1,Meat,30.1,381,0.09428571428571429,34.0,3.8999999999999986
234,1,Vegetables,119.83,381,0.32,141.0,21.17
234,2,Bakery,49.46,470,0.09714285714285713,56.0,6.539999999999999
234,2,Beverages,146.18,470,0.32285714285714284,162.0,15.819999999999993
234,2,Dairy,76.12,470,0.1657142857142857,85.0,8.879999999999995
234,2,Meat,46.0,470,0.09428571428571429,59.0,13.0
234,2,Vegetables,152.24,470,0.32,182.0,29.75999999999999
234,3,Bakery,38.34,404,0.09714285714285713,48.0,9.659999999999997
234,3,Beverages,121.58,404,0.32285714285714284,135.0,13.420000000000002
234,3,Dairy,65.21,404,0.1657142857142857,78.0,12.790000000000006
234,3,Meat,35.78,404,0.09428571428571429,42.0,6.219999999999999
234,3,Vegetables,143.09,404,0.32,174.0,30.909999999999997
234,4,Bakery,40.72,487,0.09714285714285713,46.0,5.280000000000001
234,4,Beverages,159.84,487,0.32285714285714284,196.0,36.16
234,4,Dairy,78.75,487,0.1657142857142857,92.0,13.25
234,4,Meat,42.96,487,0.09428571428571429,50.0,7.039999999999999
234,4,Vegetables,164.73000000000002,487,0.32,194.0,29.269999999999982
234,5,Bakery,35.480000000000004,419,0.09714285714285713,44.0,8.519999999999996
234,5,Beverages,131.84,419,0.32285714285714284,144.0,12.159999999999997
234,5,Dairy,68.74000000000001,419,0.1657142857142857,79.0,10.259999999999991
234,5,Meat,39.02,419,0.09428571428571429,49.0,9.979999999999997
234,5,Vegetables,143.92000000000002,419,0.32,160.0,16.079999999999984
234,6,Bakery,44.94,442,0.09714285714285713,48.0,3.0600000000000023
234,6,Beverages,138.04,442,0.32285714285714284,155.0,16.960000000000008
234,6,Dairy,72.4,442,0.1657142857142857,81.0,8.599999999999994
234,6,Meat,41.04,442,0.09428571428571429,50.0,8.96
234,6,Vegetables,145.58,442,0.32,169.0,23.419999999999987
234,7,Bakery,48.84,480,0.09714285714285713,60.0,11.159999999999997
234,7,Beverages,149.42000000000002,480,0.32285714285714284,181.0,31.579999999999984
234,7,Dairy,78.17,480,0.1657142857142857,90.0,11.829999999999998
234,7,Meat,52.56,480,0.09428571428571429,65.0,12.439999999999998
234,7,Vegetables,151.01,480,0.32,188.0,36.99000000000001
234,8,Bakery,36.46,394,0.09714285714285713,43.0,6.539999999999999
234,8,Beverages,148.7,394,0.32285714285714284,177.0,28.30000000000001
234,8,Dairy,58.480000000000004,394,0.1657142857142857,72.0,13.519999999999996
234,8,Meat,36.82,394,0.09428571428571429,43.0,6.18
234,8,Vegetables,113.53999999999999,394,0.32,133.0,19.460000000000008
234,9,Bakery,43.160000000000004,496,0.09714285714285713,52.0,8.839999999999996
234,9,Beverages,166.54,496,0.32285714285714284,199.0,32.46000000000001
234,9,Dairy,76.15,496,0.1657142857142857,88.0,11.849999999999994
234,9,Meat,47.620000000000005,496,0.09428571428571429,61.0,13.379999999999995
234,9,Vegetables,162.53,496,0.32,196.0,33.47
234,10,Bakery,47.84,461,0.09714285714285713,58.0,10.159999999999997
234,10,Beverages,140.78,461,0.32285714285714284,153.0,12.219999999999999
